a,id,CountyName,State,rate
1,1001,Autauga County,AL,2021
2,1003,Baldwin County,AL,6443
3,1005,Barbour County,AL,996
4,1007,Bibb County,AL,801
5,1009,Blount County,AL,1873
6,1011,Bullock County,AL,637
7,1013,Butler County,AL,998
8,1015,Calhoun County,AL,4160
9,1017,Chambers County,AL,1330
10,1019,Cherokee County,AL,723
11,1021,Chilton County,AL,1826
12,1023,Choctaw County,AL,387
13,1025,Clarke County,AL,1273
14,1027,Clay County,AL,722
15,1029,Cleburne County,AL,532
16,1031,Coffee County,AL,1682
17,1033,Colbert County,AL,1933
18,1035,Conecuh County,AL,556
19,1037,Coosa County,AL,199
20,1039,Covington County,AL,1666
21,1041,Crenshaw County,AL,598
22,1043,Cullman County,AL,2310
23,1045,Dale County,AL,1638
24,1047,Dallas County,AL,1860
25,1049,DeKalb County,AL,3254
26,1051,Elmore County,AL,3128
27,1053,Escambia County,AL,1714
28,1055,Etowah County,AL,4122
29,1057,Fayette County,AL,557
30,1059,Franklin County,AL,2017
31,1061,Geneva County,AL,844
32,1063,Greene County,AL,340
33,1065,Hale County,AL,748
34,1067,Henry County,AL,638
35,1069,Houston County,AL,3655
36,1071,Jackson County,AL,2055
37,1073,Jefferson County,AL,22720
38,1075,Lamar County,AL,459
39,1077,Lauderdale County,AL,2125
40,1079,Lawrence County,AL,811
41,1081,Lee County,AL,6461
42,1083,Limestone County,AL,2736
43,1085,Lowndes County,AL,702
44,1087,Macon County,AL,529
45,1089,Madison County,AL,9078
46,1091,Marengo County,AL,982
47,1093,Marion County,AL,1050
48,1095,Marshall County,AL,4310
49,1097,Mobile County,AL,14405
50,1099,Monroe County,AL,636
51,1101,Montgomery County,AL,9820
52,1103,Morgan County,AL,4000
53,1105,Perry County,AL,581
54,1107,Pickens County,AL,811
55,1109,Pike County,AL,1313
56,1111,Randolph County,AL,805
57,1113,Russell County,AL,1905
58,1115,St. Clair County,AL,2838
59,1117,Shelby County,AL,7153
60,1119,Sumter County,AL,468
61,1121,Talladega County,AL,2591
62,1123,Tallapoosa County,AL,1295
63,1125,Tuscaloosa County,AL,10066
64,1127,Walker County,AL,2699
65,1129,Washington County,AL,623
66,1131,Wilcox County,AL,559
67,1133,Winston County,AL,906
69,2013,Aleutians East Borough,AK,5
70,2016,Aleutians West Census Area,AK,6
71,2020,Municipality of Anchorage,AK,6445
72,2050,Bethel Census Area,AK,270
73,2060,Bristol Bay Borough,AK,0
74,2068,Denali Borough,AK,20
75,2070,Dillingham Census Area,AK,24
76,2090,Fairbanks North Star Borough,AK,1832
77,2100,Haines Borough,AK,5
78,2105,Hoonah-Angoon Census Area,AK,29
79,2110,City and Borough of Juneau,AK,375
80,2122,Kenai Peninsula Borough,AK,610
81,2130,Ketchikan Gateway Borough,AK,59
82,2150,Kodiak Island Borough,AK,49
83,2158,Kusilvak Census Area,AK,29
84,2164,Lake and Peninsula Borough,AK,37
85,2170,Matanuska-Susitna Borough,AK,896
86,2180,Nome Census Area,AK,112
87,2185,North Slope Borough,AK,215
88,2188,Northwest Arctic Borough,AK,207
89,2195,Petersburg Census Area,AK,11
90,2198,Prince of Wales-Hyder Census Area,AK,33
91,2220,Sitka City and Borough,AK,56
92,2230,Skagway Municipality,AK,4
93,2240,Southeast Fairbanks Census Area,AK,50
