a,id,CountyName,State,rate
1,1001,Autauga County,AL,1828
2,1003,Baldwin County,AL,6073
3,1005,Barbour County,AL,921
4,1007,Bibb County,AL,686
5,1009,Blount County,AL,1656
6,1011,Bullock County,AL,613
7,1013,Butler County,AL,926
8,1015,Calhoun County,AL,3679
9,1017,Chambers County,AL,1205
10,1019,Cherokee County,AL,639
11,1021,Chilton County,AL,1648
12,1023,Choctaw County,AL,366
13,1025,Clarke County,AL,1156
14,1027,Clay County,AL,611
15,1029,Cleburne County,AL,427
16,1031,Coffee County,AL,1462
17,1033,Colbert County,AL,1734
18,1035,Conecuh County,AL,540
19,1037,Coosa County,AL,179
20,1039,Covington County,AL,1478
21,1041,Crenshaw County,AL,547
22,1043,Cullman County,AL,1959
23,1045,Dale County,AL,1509
24,1047,Dallas County,AL,1808
25,1049,DeKalb County,AL,2610
26,1051,Elmore County,AL,2826
27,1053,Escambia County,AL,1652
28,1055,Etowah County,AL,3685
29,1057,Fayette County,AL,485
30,1059,Franklin County,AL,1842
31,1061,Geneva County,AL,733
32,1063,Greene County,AL,308
33,1065,Hale County,AL,666
34,1067,Henry County,AL,566
35,1069,Houston County,AL,3347
36,1071,Jackson County,AL,1690
37,1073,Jefferson County,AL,20666
38,1075,Lamar County,AL,400
39,1077,Lauderdale County,AL,1815
40,1079,Lawrence County,AL,652
41,1081,Lee County,AL,6141
42,1083,Limestone County,AL,2258
43,1085,Lowndes County,AL,662
44,1087,Macon County,AL,492
45,1089,Madison County,AL,8234
46,1091,Marengo County,AL,743
47,1093,Marion County,AL,997
48,1095,Marshall County,AL,4032
49,1097,Mobile County,AL,13739
50,1099,Monroe County,AL,597
51,1101,Montgomery County,AL,9007
52,1103,Morgan County,AL,3461
53,1105,Perry County,AL,544
54,1107,Pickens County,AL,684
55,1109,Pike County,AL,1238
56,1111,Randolph County,AL,702
57,1113,Russell County,AL,1821
58,1115,St. Clair County,AL,2461
59,1117,Shelby County,AL,6375
60,1119,Sumter County,AL,438
61,1121,Talladega County,AL,2253
62,1123,Tallapoosa County,AL,1195
63,1125,Tuscaloosa County,AL,9194
64,1127,Walker County,AL,2424
65,1129,Washington County,AL,582
66,1131,Wilcox County,AL,538
67,1133,Winston County,AL,764
69,2013,Aleutians East Borough,AK,5
70,2016,Aleutians West Census Area,AK,5
71,2020,Municipality of Anchorage,AK,4743
72,2050,Bethel Census Area,AK,118
73,2060,Bristol Bay Borough,AK,0
74,2068,Denali Borough,AK,10
75,2070,Dillingham Census Area,AK,9
76,2090,Fairbanks North Star Borough,AK,1267
77,2100,Haines Borough,AK,5
78,2105,Hoonah-Angoon Census Area,AK,24
79,2110,City and Borough of Juneau,AK,300
80,2122,Kenai Peninsula Borough,AK,466
81,2130,Ketchikan Gateway Borough,AK,50
82,2150,Kodiak Island Borough,AK,29
83,2158,Kusilvak Census Area,AK,14
84,2164,Lake and Peninsula Borough,AK,29
85,2170,Matanuska-Susitna Borough,AK,663
86,2180,Nome Census Area,AK,82
87,2185,North Slope Borough,AK,147
88,2188,Northwest Arctic Borough,AK,132
89,2195,Petersburg Census Area,AK,8
90,2198,Prince of Wales-Hyder Census Area,AK,31
91,2220,Sitka City and Borough,AK,54
92,2230,Skagway Municipality,AK,0
93,2240,Southeast Fairbanks Census Area,AK,33
94,2261,Valdez-Cordova Census Area,AK,80
95,2270,Wade Hampton Census Area,AK,0
96,2275,Wrangell City and Borough,AK,13
97,2282,Yakutat City and Borough,AK,0
98,2290,Yukon-Koyukuk Census Area,AK,83
100,4001,Apache County,AZ,3579
101,4003,Cochise County,AZ,1919
102,4005,Coconino County,AZ,4275
103,4007,Gila County,AZ,1451
104,4009,Graham County,AZ,885
105,4011,Greenlee County,AZ,60
106,4012,La Paz County,AZ,548
107,4013,Maricopa County,AZ,143183
108,4015,Mohave County,AZ,4050
109,4017,Navajo County,AZ,5817
110,4019,Pima County,AZ,25925
111,4021,Pinal County,AZ,10745
112,4023,Santa Cruz County,AZ,2883
113,4025,Yavapai County,AZ,2617
114,4027,Yuma County,AZ,12815
116,5001,Arkansas County,AR,459
117,5003,Ashley County,AR,452
118,5005,Baxter County,AR,402
119,5007,Benton County,AR,6890
120,5009,Boone County,AR,806
121,5011,Bradley County,AR,345
122,5013,Calhoun County,AR,36
123,5015,Carroll County,AR,757
124,5017,Chicot County,AR,1013
125,5019,Clark County,AR,381
126,5021,Clay County,AR,339
