a,id,CountyName,State,rate
1,1001,Autauga County,AL,1983
2,1003,Baldwin County,AL,6350
3,1005,Barbour County,AL,977
4,1007,Bibb County,AL,775
5,1009,Blount County,AL,1807
6,1011,Bullock County,AL,634
7,1013,Butler County,AL,990
8,1015,Calhoun County,AL,4066
9,1017,Chambers County,AL,1266
10,1019,Cherokee County,AL,713
11,1021,Chilton County,AL,1779
12,1023,Choctaw County,AL,386
13,1025,Clarke County,AL,1259
14,1027,Clay County,AL,697
15,1029,Cleburne County,AL,515
16,1031,Coffee County,AL,1615
17,1033,Colbert County,AL,1883
18,1035,Conecuh County,AL,554
19,1037,Coosa County,AL,196
20,1039,Covington County,AL,1640
21,1041,Crenshaw County,AL,583
22,1043,Cullman County,AL,2212
23,1045,Dale County,AL,1604
24,1047,Dallas County,AL,1845
25,1049,DeKalb County,AL,3095
26,1051,Elmore County,AL,3074
27,1053,Escambia County,AL,1702
28,1055,Etowah County,AL,3951
29,1057,Fayette County,AL,536
30,1059,Franklin County,AL,1974
31,1061,Geneva County,AL,823
32,1063,Greene County,AL,329
33,1065,Hale County,AL,734
34,1067,Henry County,AL,621
35,1069,Houston County,AL,3599
36,1071,Jackson County,AL,1964
37,1073,Jefferson County,AL,22194
38,1075,Lamar County,AL,446
39,1077,Lauderdale County,AL,2029
40,1079,Lawrence County,AL,782
41,1081,Lee County,AL,6421
42,1083,Limestone County,AL,2658
43,1085,Lowndes County,AL,696
44,1087,Macon County,AL,527
45,1089,Madison County,AL,8893
46,1091,Marengo County,AL,956
47,1093,Marion County,AL,1037
48,1095,Marshall County,AL,4240
49,1097,Mobile County,AL,14217
50,1099,Monroe County,AL,624
51,1101,Montgomery County,AL,9584
52,1103,Morgan County,AL,3885
53,1105,Perry County,AL,577
54,1107,Pickens County,AL,778
55,1109,Pike County,AL,1299
56,1111,Randolph County,AL,781
57,1113,Russell County,AL,1898
58,1115,St. Clair County,AL,2735
59,1117,Shelby County,AL,6955
60,1119,Sumter County,AL,464
61,1121,Talladega County,AL,2529
62,1123,Tallapoosa County,AL,1267
63,1125,Tuscaloosa County,AL,9782
64,1127,Walker County,AL,2627
65,1129,Washington County,AL,614
66,1131,Wilcox County,AL,554
67,1133,Winston County,AL,882
69,2013,Aleutians East Borough,AK,5
70,2016,Aleutians West Census Area,AK,6
71,2020,Municipality of Anchorage,AK,5995
72,2050,Bethel Census Area,AK,234
73,2060,Bristol Bay Borough,AK,0
74,2068,Denali Borough,AK,17
75,2070,Dillingham Census Area,AK,15
76,2090,Fairbanks North Star Borough,AK,1707
77,2100,Haines Borough,AK,5
78,2105,Hoonah-Angoon Census Area,AK,26
79,2110,City and Borough of Juneau,AK,358
80,2122,Kenai Peninsula Borough,AK,553
81,2130,Ketchikan Gateway Borough,AK,58
82,2150,Kodiak Island Borough,AK,47
83,2158,Kusilvak Census Area,AK,26
84,2164,Lake and Peninsula Borough,AK,32
85,2170,Matanuska-Susitna Borough,AK,819
86,2180,Nome Census Area,AK,108
87,2185,North Slope Borough,AK,198
88,2188,Northwest Arctic Borough,AK,195
89,2195,Petersburg Census Area,AK,11
90,2198,Prince of Wales-Hyder Census Area,AK,33
91,2220,Sitka City and Borough,AK,55
92,2230,Skagway Municipality,AK,1
93,2240,Southeast Fairbanks Census Area,AK,44
94,2261,Valdez-Cordova Census Area,AK,98
95,2270,Wade Hampton Census Area,AK,0
96,2275,Wrangell City and Borough,AK,13
97,2282,Yakutat City and Borough,AK,0
98,2290,Yukon-Koyukuk Census Area,AK,97
100,4001,Apache County,AZ,3779
101,4003,Cochise County,AZ,2025
102,4005,Coconino County,AZ,4684
103,4007,Gila County,AZ,1725
104,4009,Graham County,AZ,1022
105,4011,Greenlee County,AZ,71
106,4012,La Paz County,AZ,589
107,4013,Maricopa County,AZ,149202
108,4015,Mohave County,AZ,4178
109,4017,Navajo County,AZ,6084
110,4019,Pima County,AZ,26843
111,4021,Pinal County,AZ,11307
112,4023,Santa Cruz County,AZ,2941
113,4025,Yavapai County,AZ,2766
114,4027,Yuma County,AZ,13190
116,5001,Arkansas County,AR,599
117,5003,Ashley County,AR,498
118,5005,Baxter County,AR,532
119,5007,Benton County,AR,7558
120,5009,Boone County,AR,947
121,5011,Bradley County,AR,355
122,5013,Calhoun County,AR,42
123,5015,Carroll County,AR,924
124,5017,Chicot County,AR,1029
125,5019,Clark County,AR,463
126,5021,Clay County,AR,423
127,5023,Cleburne County,AR,428
128,5025,Cleveland County,AR,202
129,5027,Columbia County,AR,646
130,5029,Conway County,AR,328
