a,id,CountyName,State,rate
1,1001,Autauga County,AL,1882
2,1003,Baldwin County,AL,6172
3,1005,Barbour County,AL,939
4,1007,Bibb County,AL,719
5,1009,Blount County,AL,1689
6,1011,Bullock County,AL,622
7,1013,Butler County,AL,943
8,1015,Calhoun County,AL,3803
9,1017,Chambers County,AL,1238
10,1019,Cherokee County,AL,662
11,1021,Chilton County,AL,1701
12,1023,Choctaw County,AL,374
13,1025,Clarke County,AL,1203
14,1027,Clay County,AL,634
15,1029,Cleburne County,AL,452
16,1031,Coffee County,AL,1513
17,1033,Colbert County,AL,1787
18,1035,Conecuh County,AL,546
19,1037,Coosa County,AL,186
20,1039,Covington County,AL,1533
21,1041,Crenshaw County,AL,559
22,1043,Cullman County,AL,2025
23,1045,Dale County,AL,1534
24,1047,Dallas County,AL,1828
25,1049,DeKalb County,AL,2769
26,1051,Elmore County,AL,2917
27,1053,Escambia County,AL,1680
28,1055,Etowah County,AL,3754
29,1057,Fayette County,AL,491
30,1059,Franklin County,AL,1872
31,1061,Geneva County,AL,775
32,1063,Greene County,AL,325
33,1065,Hale County,AL,695
34,1067,Henry County,AL,589
35,1069,Houston County,AL,3466
36,1071,Jackson County,AL,1777
37,1073,Jefferson County,AL,21162
38,1075,Lamar County,AL,407
39,1077,Lauderdale County,AL,1894
40,1079,Lawrence County,AL,699
41,1081,Lee County,AL,6268
42,1083,Limestone County,AL,2439
43,1085,Lowndes County,AL,675
44,1087,Macon County,AL,507
45,1089,Madison County,AL,8438
46,1091,Marengo County,AL,850
47,1093,Marion County,AL,1019
48,1095,Marshall County,AL,4121
49,1097,Mobile County,AL,13871
50,1099,Monroe County,AL,607
51,1101,Montgomery County,AL,9152
52,1103,Morgan County,AL,3600
53,1105,Perry County,AL,565
54,1107,Pickens County,AL,703
55,1109,Pike County,AL,1259
56,1111,Randolph County,AL,730
57,1113,Russell County,AL,1840
58,1115,St. Clair County,AL,2557
59,1117,Shelby County,AL,6589
60,1119,Sumter County,AL,452
61,1121,Talladega County,AL,2349
62,1123,Tallapoosa County,AL,1213
63,1125,Tuscaloosa County,AL,9390
64,1127,Walker County,AL,2513
65,1129,Washington County,AL,589
66,1131,Wilcox County,AL,550
67,1133,Winston County,AL,802
69,2013,Aleutians East Borough,AK,5
70,2016,Aleutians West Census Area,AK,5
71,2020,Municipality of Anchorage,AK,5138
72,2050,Bethel Census Area,AK,164
73,2060,Bristol Bay Borough,AK,0
74,2068,Denali Borough,AK,11
75,2070,Dillingham Census Area,AK,10
76,2090,Fairbanks North Star Borough,AK,1458
77,2100,Haines Borough,AK,5
78,2105,Hoonah-Angoon Census Area,AK,25
79,2110,City and Borough of Juneau,AK,308
80,2122,Kenai Peninsula Borough,AK,490
81,2130,Ketchikan Gateway Borough,AK,54
82,2150,Kodiak Island Borough,AK,41
83,2158,Kusilvak Census Area,AK,16
84,2164,Lake and Peninsula Borough,AK,29
85,2170,Matanuska-Susitna Borough,AK,703
86,2180,Nome Census Area,AK,100
87,2185,North Slope Borough,AK,155
88,2188,Northwest Arctic Borough,AK,152
89,2195,Petersburg Census Area,AK,8
90,2198,Prince of Wales-Hyder Census Area,AK,31
91,2220,Sitka City and Borough,AK,54
92,2230,Skagway Municipality,AK,0
93,2240,Southeast Fairbanks Census Area,AK,34
94,2261,Valdez-Cordova Census Area,AK,84
95,2270,Wade Hampton Census Area,AK,0
96,2275,Wrangell City and Borough,AK,13
97,2282,Yakutat City and Borough,AK,0
98,2290,Yukon-Koyukuk Census Area,AK,87
100,4001,Apache County,AZ,3654
101,4003,Cochise County,AZ,1944
102,4005,Coconino County,AZ,4401
103,4007,Gila County,AZ,1500
104,4009,Graham County,AZ,927
105,4011,Greenlee County,AZ,62
106,4012,La Paz County,AZ,563
107,4013,Maricopa County,AZ,145298
108,4015,Mohave County,AZ,4078
109,4017,Navajo County,AZ,5874
110,4019,Pima County,AZ,26287
111,4021,Pinal County,AZ,10973
112,4023,Santa Cruz County,AZ,2900
113,4025,Yavapai County,AZ,2682
114,4027,Yuma County,AZ,12941
116,5001,Arkansas County,AR,538
117,5003,Ashley County,AR,465
118,5005,Baxter County,AR,449
119,5007,Benton County,AR,7121
120,5009,Boone County,AR,860
121,5011,Bradley County,AR,348
122,5013,Calhoun County,AR,38
123,5015,Carroll County,AR,844
124,5017,Chicot County,AR,1017
125,5019,Clark County,AR,412
126,5021,Clay County,AR,372
127,5023,Cleburne County,AR,382
128,5025,Cleveland County,AR,196
129,5027,Columbia County,AR,602
130,5029,Conway County,AR,306
131,5031,Craighead County,AR,3539
132,5033,Crawford County,AR,1683
133,5035,Crittenden County,AR,2053
134,5037,Cross County,AR,500
135,5039,Dallas County,AR,174
136,5041,Desha County,AR,340
137,5043,Drew County,AR,374
138,5045,Faulkner County,AR,2871
139,5047,Franklin County,AR,376
140,5049,Fulton County,AR,214
141,5051,Garland County,AR,2083
142,5053,Grant County,AR,297
143,5055,Greene County,AR,1053
144,5057,Hempstead County,AR,443
145,5059,Hot Spring County,AR,2032
146,5061,Howard County,AR,514
147,5063,Independence County,AR,1285
148,5065,Izard County,AR,338
149,5067,Jackson County,AR,485
150,5069,Jefferson County,AR,3705
151,5071,Johnson County,AR,904
152,5073,Lafayette County,AR,133
153,5075,Lawrence County,AR,567
154,5077,Lee County,AR,1088
155,5079,Lincoln County,AR,2140
156,5081,Little River County,AR,390
157,5083,Logan County,AR,487
158,5085,Lonoke County,AR,1382
159,5087,Madison County,AR,392
160,5089,Marion County,AR,114
161,5091,Miller County,AR,1017
162,5093,Mississippi County,AR,1828
163,5095,Monroe County,AR,173
164,5097,Montgomery County,AR,172
165,5099,Nevada County,AR,244
166,5101,Newton County,AR,268
167,5103,Ouachita County,AR,288
168,5105,Perry County,AR,113
169,5107,Phillips County,AR,596
170,5109,Pike County,AR,246
171,5111,Poinsett County,AR,781
172,5113,Polk County,AR,304
173,5115,Pope County,AR,2353
174,5117,Prairie County,AR,175
175,5119,Pulaski County,AR,10224
176,5121,Randolph County,AR,519
177,5123,St. Francis County,AR,1583
178,5125,Saline County,AR,2377
179,5127,Scott County,AR,128
180,5129,Searcy County,AR,163
181,5131,Sebastian County,AR,4188
182,5133,Sevier County,AR,1224
183,5135,Sharp County,AR,271
184,5137,Stone County,AR,377
185,5139,Union County,AR,1002
186,5141,Van Buren County,AR,182
187,5143,Washington County,AR,10280
188,5145,White County,AR,1073
189,5147,Woodruff County,AR,69
190,5149,Yell County,AR,1291
192,6000,Grand Princess Cruise Ship,CA,21
193,6001,Alameda County,CA,21942
194,6003,Alpine County,CA,2
195,6005,Amador County,CA,267
196,6007,Butte County,CA,2914
197,6009,Calaveras County,CA,330
198,6011,Colusa County,CA,543
199,6013,Contra Costa County,CA,17546
200,6015,Del Norte County,CA,169
201,6017,El Dorado County,CA,1239
202,6019,Fresno County,CA,29111
203,6021,Glenn County,CA,626
204,6023,Humboldt County,CA,529
205,6025,Imperial County,CA,12145
206,6027,Inyo County,CA,202
207,6029,Kern County,CA,32831
208,6031,Kings County,CA,7975
209,6033,Lake County,CA,628
210,6035,Lassen County,CA,748
211,6037,Los Angeles County,CA,279909
212,6039,Madera County,CA,4748
213,6041,Marin County,CA,6871
214,6043,Mariposa County,CA,77
215,6045,Mendocino County,CA,1035
216,6047,Merced County,CA,9149
217,6049,Modoc County,CA,27
218,6051,Mono County,CA,172
219,6053,Monterey County,CA,10587
220,6055,Napa County,CA,1793
221,6057,Nevada County,CA,562
222,6059,Orange County,CA,55345
223,6061,Placer County,CA,3750
224,6063,Plumas County,CA,52
225,6065,Riverside County,CA,61824
226,6067,Sacramento County,CA,23649
227,6069,San Benito County,CA,1377
228,6071,San Bernardino County,CA,57517
229,6073,San Diego County,CA,49823
230,6075,San Francisco County,CA,11609
231,6077,San Joaquin County,CA,20828
232,6079,San Luis Obispo County,CA,3842
233,6081,San Mateo County,CA,10510
234,6083,Santa Barbara County,CA,9408
235,6085,Santa Clara County,CA,22312
236,6087,Santa Cruz County,CA,2563
237,6089,Shasta County,CA,1343
238,6091,Sierra County,CA,6
239,6093,Siskiyou County,CA,179
240,6095,Solano County,CA,6750
241,6097,Sonoma County,CA,8270
242,6099,Stanislaus County,CA,16886
243,6101,Sutter County,CA,1775
244,6103,Tehama County,CA,680
