a,id,CountyName,State,rate
1,1001,Autauga County,AL,1690
2,1003,Baldwin County,AL,5061
3,1005,Barbour County,AL,835
4,1007,Bibb County,AL,632
5,1009,Blount County,AL,1551
6,1011,Bullock County,AL,587
7,1013,Butler County,AL,909
8,1015,Calhoun County,AL,3338
9,1017,Chambers County,AL,1130
10,1019,Cherokee County,AL,565
11,1021,Chilton County,AL,1485
12,1023,Choctaw County,AL,344
13,1025,Clarke County,AL,1049
14,1027,Clay County,AL,542
15,1029,Cleburne County,AL,323
16,1031,Coffee County,AL,1277
17,1033,Colbert County,AL,1606
18,1035,Conecuh County,AL,523
19,1037,Coosa County,AL,164
20,1039,Covington County,AL,1309
21,1041,Crenshaw County,AL,523
22,1043,Cullman County,AL,1845
23,1045,Dale County,AL,1330
24,1047,Dallas County,AL,1748
25,1049,DeKalb County,AL,2355
26,1051,Elmore County,AL,2549
27,1053,Escambia County,AL,1562
28,1055,Etowah County,AL,3355
29,1057,Fayette County,AL,421
30,1059,Franklin County,AL,1743
31,1061,Geneva County,AL,572
32,1063,Greene County,AL,300
33,1065,Hale County,AL,615
34,1067,Henry County,AL,472
35,1069,Houston County,AL,2708
36,1071,Jackson County,AL,1506
37,1073,Jefferson County,AL,19015
38,1075,Lamar County,AL,346
39,1077,Lauderdale County,AL,1646
40,1079,Lawrence County,AL,585
41,1081,Lee County,AL,5713
42,1083,Limestone County,AL,1995
43,1085,Lowndes County,AL,648
44,1087,Macon County,AL,477
45,1089,Madison County,AL,7583
46,1091,Marengo County,AL,699
47,1093,Marion County,AL,942
48,1095,Marshall County,AL,3835
49,1097,Mobile County,AL,13066
50,1099,Monroe County,AL,575
51,1101,Montgomery County,AL,8674
52,1103,Morgan County,AL,3197
53,1105,Perry County,AL,537
54,1107,Pickens County,AL,635
55,1109,Pike County,AL,1155
56,1111,Randolph County,AL,608
57,1113,Russell County,AL,1713
58,1115,St. Clair County,AL,2234
59,1117,Shelby County,AL,5684
60,1119,Sumter County,AL,418
61,1121,Talladega County,AL,2069
62,1123,Tallapoosa County,AL,1136
63,1125,Tuscaloosa County,AL,7240
64,1127,Walker County,AL,2226
65,1129,Washington County,AL,546
66,1131,Wilcox County,AL,530
