a,id,CountyName,State,rate
1,1001,Autauga County,AL,1863
2,1003,Baldwin County,AL,6141
3,1005,Barbour County,AL,927
4,1007,Bibb County,AL,708
5,1009,Blount County,AL,1681
6,1011,Bullock County,AL,619
7,1013,Butler County,AL,932
8,1015,Calhoun County,AL,3752
9,1017,Chambers County,AL,1222
10,1019,Cherokee County,AL,654
11,1021,Chilton County,AL,1684
12,1023,Choctaw County,AL,369
13,1025,Clarke County,AL,1184
14,1027,Clay County,AL,627
15,1029,Cleburne County,AL,449
16,1031,Coffee County,AL,1497
17,1033,Colbert County,AL,1771
18,1035,Conecuh County,AL,542
19,1037,Coosa County,AL,183
20,1039,Covington County,AL,1514
21,1041,Crenshaw County,AL,554
22,1043,Cullman County,AL,2001
23,1045,Dale County,AL,1527
24,1047,Dallas County,AL,1817
25,1049,DeKalb County,AL,2709
26,1051,Elmore County,AL,2889
27,1053,Escambia County,AL,1670
28,1055,Etowah County,AL,3726
29,1057,Fayette County,AL,490
30,1059,Franklin County,AL,1871
31,1061,Geneva County,AL,765
32,1063,Greene County,AL,313
33,1065,Hale County,AL,682
34,1067,Henry County,AL,579
35,1069,Houston County,AL,3428
36,1071,Jackson County,AL,1745
37,1073,Jefferson County,AL,20965
38,1075,Lamar County,AL,404
39,1077,Lauderdale County,AL,1880
40,1079,Lawrence County,AL,689
41,1081,Lee County,AL,6243
42,1083,Limestone County,AL,2396
43,1085,Lowndes County,AL,672
44,1087,Macon County,AL,503
45,1089,Madison County,AL,8375
46,1091,Marengo County,AL,757
47,1093,Marion County,AL,1015
48,1095,Marshall County,AL,4083
49,1097,Mobile County,AL,13829
50,1099,Monroe County,AL,601
51,1101,Montgomery County,AL,9107
52,1103,Morgan County,AL,3551
53,1105,Perry County,AL,547
54,1107,Pickens County,AL,697
55,1109,Pike County,AL,1254
56,1111,Randolph County,AL,723
57,1113,Russell County,AL,1832
58,1115,St. Clair County,AL,2521
59,1117,Shelby County,AL,6497
60,1119,Sumter County,AL,443
61,1121,Talladega County,AL,2306
62,1123,Tallapoosa County,AL,1211
63,1125,Tuscaloosa County,AL,9364
64,1127,Walker County,AL,2493
65,1129,Washington County,AL,588
66,1131,Wilcox County,AL,548
67,1133,Winston County,AL,796
69,2013,Aleutians East Borough,AK,5
70,2016,Aleutians West Census Area,AK,5
71,2020,Municipality of Anchorage,AK,5053
72,2050,Bethel Census Area,AK,150
73,2060,Bristol Bay Borough,AK,0
74,2068,Denali Borough,AK,11
75,2070,Dillingham Census Area,AK,10
76,2090,Fairbanks North Star Borough,AK,1415
77,2100,Haines Borough,AK,5
78,2105,Hoonah-Angoon Census Area,AK,25
79,2110,City and Borough of Juneau,AK,306
80,2122,Kenai Peninsula Borough,AK,484
81,2130,Ketchikan Gateway Borough,AK,51
82,2150,Kodiak Island Borough,AK,39
83,2158,Kusilvak Census Area,AK,15
84,2164,Lake and Peninsula Borough,AK,29
85,2170,Matanuska-Susitna Borough,AK,693
86,2180,Nome Census Area,AK,98
87,2185,North Slope Borough,AK,155
88,2188,Northwest Arctic Borough,AK,145
89,2195,Petersburg Census Area,AK,8
90,2198,Prince of Wales-Hyder Census Area,AK,31
91,2220,Sitka City and Borough,AK,54
92,2230,Skagway Municipality,AK,0
93,2240,Southeast Fairbanks Census Area,AK,34
94,2261,Valdez-Cordova Census Area,AK,83
95,2270,Wade Hampton Census Area,AK,0
96,2275,Wrangell City and Borough,AK,13
97,2282,Yakutat City and Borough,AK,0
98,2290,Yukon-Koyukuk Census Area,AK,86
100,4001,Apache County,AZ,3654
101,4003,Cochise County,AZ,1937
102,4005,Coconino County,AZ,4385
103,4007,Gila County,AZ,1487
104,4009,Graham County,AZ,907
105,4011,Greenlee County,AZ,60
106,4012,La Paz County,AZ,557
107,4013,Maricopa County,AZ,144867
108,4015,Mohave County,AZ,4078
109,4017,Navajo County,AZ,5871
110,4019,Pima County,AZ,26217
111,4021,Pinal County,AZ,10919
112,4023,Santa Cruz County,AZ,2895
113,4025,Yavapai County,AZ,2672
114,4027,Yuma County,AZ,12894
116,5001,Arkansas County,AR,527
117,5003,Ashley County,AR,457
118,5005,Baxter County,AR,434
119,5007,Benton County,AR,7065
120,5009,Boone County,AR,843
121,5011,Bradley County,AR,345
122,5013,Calhoun County,AR,38
123,5015,Carroll County,AR,796
124,5017,Chicot County,AR,1016
125,5019,Clark County,AR,409
126,5021,Clay County,AR,363
127,5023,Cleburne County,AR,377
128,5025,Cleveland County,AR,195
129,5027,Columbia County,AR,595
130,5029,Conway County,AR,304
131,5031,Craighead County,AR,3451
132,5033,Crawford County,AR,1655
133,5035,Crittenden County,AR,2041
134,5037,Cross County,AR,498
135,5039,Dallas County,AR,174
136,5041,Desha County,AR,334
137,5043,Drew County,AR,372
138,5045,Faulkner County,AR,2831
139,5047,Franklin County,AR,362
140,5049,Fulton County,AR,213
141,5051,Garland County,AR,2071
142,5053,Grant County,AR,292
143,5055,Greene County,AR,1024
144,5057,Hempstead County,AR,436
145,5059,Hot Spring County,AR,2007
146,5061,Howard County,AR,511
147,5063,Independence County,AR,1269
148,5065,Izard County,AR,303
149,5067,Jackson County,AR,473
150,5069,Jefferson County,AR,3672
151,5071,Johnson County,AR,896
152,5073,Lafayette County,AR,132
153,5075,Lawrence County,AR,546
154,5077,Lee County,AR,1087
155,5079,Lincoln County,AR,2100
156,5081,Little River County,AR,378
157,5083,Logan County,AR,480
158,5085,Lonoke County,AR,1370
159,5087,Madison County,AR,385
160,5089,Marion County,AR,112
161,5091,Miller County,AR,1005
162,5093,Mississippi County,AR,1808
163,5095,Monroe County,AR,165
164,5097,Montgomery County,AR,170
165,5099,Nevada County,AR,241
166,5101,Newton County,AR,264
167,5103,Ouachita County,AR,288
168,5105,Perry County,AR,112
169,5107,Phillips County,AR,588
170,5109,Pike County,AR,243
171,5111,Poinsett County,AR,763
172,5113,Polk County,AR,302
173,5115,Pope County,AR,2332
174,5117,Prairie County,AR,174
175,5119,Pulaski County,AR,10130
176,5121,Randolph County,AR,502
177,5123,St. Francis County,AR,1576
178,5125,Saline County,AR,2354
179,5127,Scott County,AR,127
180,5129,Searcy County,AR,161
181,5131,Sebastian County,AR,4107
182,5133,Sevier County,AR,1221
183,5135,Sharp County,AR,265
184,5137,Stone County,AR,373
185,5139,Union County,AR,983
186,5141,Van Buren County,AR,180
187,5143,Washington County,AR,10171
188,5145,White County,AR,1047
189,5147,Woodruff County,AR,65
190,5149,Yell County,AR,1288
192,6000,Grand Princess Cruise Ship,CA,21
193,6001,Alameda County,CA,21938
194,6003,Alpine County,CA,2
195,6005,Amador County,CA,266
196,6007,Butte County,CA,2907
197,6009,Calaveras County,CA,329
198,6011,Colusa County,CA,541
199,6013,Contra Costa County,CA,17478
200,6015,Del Norte County,CA,167
201,6017,El Dorado County,CA,1232
202,6019,Fresno County,CA,29069
203,6021,Glenn County,CA,623
204,6023,Humboldt County,CA,528
205,6025,Imperial County,CA,12145
206,6027,Inyo County,CA,201
207,6029,Kern County,CA,32741
208,6031,Kings County,CA,7956
209,6033,Lake County,CA,597
210,6035,Lassen County,CA,748
211,6037,Los Angeles County,CA,278665
212,6039,Madera County,CA,4739
213,6041,Marin County,CA,6854
214,6043,Mariposa County,CA,77
215,6045,Mendocino County,CA,1030
216,6047,Merced County,CA,9130
217,6049,Modoc County,CA,27
218,6051,Mono County,CA,170
219,6053,Monterey County,CA,10560
220,6055,Napa County,CA,1777
221,6057,Nevada County,CA,557
222,6059,Orange County,CA,55183
223,6061,Placer County,CA,3730
224,6063,Plumas County,CA,52
225,6065,Riverside County,CA,61416
226,6067,Sacramento County,CA,23523
227,6069,San Benito County,CA,1374
228,6071,San Bernardino County,CA,57203
229,6073,San Diego County,CA,49466
230,6075,San Francisco County,CA,11549
231,6077,San Joaquin County,CA,20828
232,6079,San Luis Obispo County,CA,3815
233,6081,San Mateo County,CA,10395
234,6083,Santa Barbara County,CA,9387
235,6085,Santa Clara County,CA,22154
236,6087,Santa Cruz County,CA,2552
237,6089,Shasta County,CA,1267
238,6091,Sierra County,CA,6
239,6093,Siskiyou County,CA,173
240,6095,Solano County,CA,6708
241,6097,Sonoma County,CA,8083
242,6099,Stanislaus County,CA,16886
243,6101,Sutter County,CA,1771
244,6103,Tehama County,CA,665
245,6105,Trinity County,CA,19
246,6107,Tulare County,CA,16718
247,6109,Tuolumne County,CA,235
248,6111,Ventura County,CA,13224
249,6113,Yolo County,CA,2918
250,6115,Yuba County,CA,1222
252,8001,Adams County,CO,10286
253,8003,Alamosa County,CO,258
254,8005,Arapahoe County,CO,9995
255,8007,Archuleta County,CO,56
256,8009,Baca County,CO,18
257,8011,Bent County,CO,11
258,8013,Boulder County,CO,4705
259,8014,Broomfield County and City,CO,716
260,8015,Chaffee County,CO,350
261,8017,Cheyenne County,CO,14
262,8019,Clear Creek County,CO,51
263,8021,Conejos County,CO,38
264,8023,Costilla County,CO,33
265,8025,Crowley County,CO,74
266,8027,Custer County,CO,18
267,8029,Delta County,CO,192
268,8031,Denver County,CO,14298
269,8033,Dolores County,CO,3
270,8035,Douglas County,CO,2902
271,8037,Eagle County,CO,1291
272,8039,Elbert County,CO,172
273,8041,El Paso County,CO,7459
